"user_id","ts","impression_time","deal_id","swipe_direction"
"10134015329369","1531456795396","1594","40000016","SWIPED_IN"
"10134015329369","1531456797813","2367","40000018","SWIPED_IN"
"10134015329369","1531456800732","2945","20000040","SWIPED_IN"
"10134015329369","1531456817144","16411","20000037","SWIPED_IN"
"10134015329369","1531456823393","6241","20000042","SWIPED_IN"
"10134015329369","1531456826672","3275","20000043","SWIPED_IN"
"10134015329369","1531456827471","838","20000045","SWIPED_IN"
"10134015329369","1531456828237","761","20000039","SWIPED_IN"
"10134015329369","1531456831971","3699","20000046","SWIPED_IN"
"10134015329369","1531456842304","10350","20000041","SWIPED_IN"
"10134015329369","1531456848242","5926","40000017","SWIPED_IN"
"10134015329369","1531459135897","6718","40000005","SWIPED_OUT"
"10134015329369","1531459142592","6703","40000006","SWIPED_IN"
"10134015329369","1531459145154","2551","40000007","SWIPED_OUT"
"10134015329369","1531459151849","6702","40000008","SWIPED_OUT"
"10134015329369","1531459154682","2831","40000009","SWIPED_IN"
"10134015329369","1531459209166","54483","30000001","SWIPED_IN"
"10134015329369","1531459213161","4001","30000002","SWIPED_IN"
"10134015329369","1531459215134","1993","30000003","SWIPED_IN"
"10134015329369","1531459215841","708","30000052","SWIPED_IN"
"10134015329369","1531459217429","1595","30000047","SWIPED_IN"
"10134015329369","1531459219256","1834","30000048","SWIPED_IN"
"10134015329369","1531459220293","1033","30000049","SWIPED_IN"
"10134015329369","1531459221827","1532","30000050","SWIPED_IN"
"10134015329369","1531459223888","2037","30000051","SWIPED_IN"
"10134015329369","1531459246163","22269","40000017","SWIPED_IN"
"10134015329369","1531459259368","13230","40000005","SWIPED_IN"
"10128111218020","1531489964416","13047","20000028","SWIPED_OUT"
"10128111218020","1531489989505","1701","30000002","SWIPED_IN"
"10128111218020","1531489991355","1809","30000054","SWIPED_OUT"
"10128111218020","1531489992517","1003","30000053","SWIPED_OUT"
"10128111218020","1531489993894","1561","30000051","SWIPED_OUT"
"10128111218020","1531489995284","1386","30000052","SWIPED_OUT"
"10128111218020","1531489996416","1078","31000002","SWIPED_OUT"
"10128111218020","1531489997937","1558","21000028","SWIPED_OUT"
"10128111218020","1531490001486","3426","40000010","SWIPED_OUT"
"10128111218020","1531490004031","2473","40000011","SWIPED_OUT"
"10128111218020","1531490007638","3560","40000012","SWIPED_IN"
"10128111218020","1531490009125","1618","40000013","SWIPED_IN"
"10128111218020","1531490010036","1065","40000014","SWIPED_IN"
"10128111218020","1531490011016","962","40000015","SWIPED_IN"
"10128111218020","1531490012611","622","40000016","SWIPED_IN"
"10128111218020","1531490013619","1773","40000017","SWIPED_OUT"
"10128111218020","1531490024944","5781","20000040","SWIPED_IN"
"10128111218020","1531490026766","1984","20000038","SWIPED_OUT"
"10153747215688","1531524038830","2198","40000010","SWIPED_IN"
"10153747215688","1531524046484","1070","40000011","SWIPED_IN"
"10153747215688","1531524047671","971","40000012","SWIPED_OUT"
"10153747215688","1531524050173","2659","40000013","SWIPED_IN"
"10153747215688","1531524051025","917","40000014","SWIPED_OUT"
"10153747215688","1531524082357","28363","40000010","SWIPED_IN"
"10153747215688","1531524083214","847","40000012","SWIPED_OUT"
"10153747215688","1531524193227","14107","40000015","SWIPED_IN"
"10153747215688","1531524195958","895","40000016","SWIPED_OUT"
"10153747215688","1531524197477","2011","40000018","SWIPED_IN"
"10160362424221","1531524309056","21671","40000010","SWIPED_IN"
"10160362424221","1531524324083","15046","40000011","SWIPED_OUT"
"10160362424221","1531524327392","3257","40000012","SWIPED_IN"
"10128110000610","1531524471663","2095","40000010","SWIPED_IN"
"10128110000610","1531524471762","1198","40000011","SWIPED_OUT"
"10128110000610","1531524624337","32908","40000012","SWIPED_OUT"
"10128110000610","1531525690535","1192","40000013","SWIPED_IN"
"10128110000610","1531525691477","923","40000014","SWIPED_OUT"
"10128110000610","1531525743812","12620","20000040","SWIPED_OUT"
"10128110000610","1531525746935","1585","20000038","SWIPED_OUT"
"10128110000610","1531525747227","1478","20000037","SWIPED_OUT"
"10128110000610","1531525747492","1859","20000042","SWIPED_OUT"
"10128110000610","1531525747767","1541","20000043","SWIPED_OUT"
"10128110000610","1531525747916","2239","20000045","SWIPED_OUT"
"10128110000610","1531525748000","1545","20000231","SWIPED_OUT"
"10128110000610","1531525748134","1357","20000039","SWIPED_OUT"
"10128110000610","1531525748210","899","20000046","SWIPED_OUT"
"10128110000610","1531525748288","768","20000041","SWIPED_OUT"
"10128110000610","1531525749992","1025","20000044","SWIPED_OUT"
"10128110000610","1531526440400","1852","40000015","SWIPED_IN"
"10128110000610","1531526441115","693","40000016","SWIPED_IN"
"10128110000610","1531526442320","1185","40000018","SWIPED_IN"
"10128110000610","1531526443057","778","20000028","SWIPED_IN"
"10128110000610","1531526443880","837","40000005","SWIPED_IN"
"10128110000610","1531526444546","666","40000006","SWIPED_IN"
"10128110000610","1531526445186","641","40000007","SWIPED_IN"
"10128110000610","1531526445781","590","40000008","SWIPED_IN"
"10128110000610","1531526446477","693","40000009","SWIPED_IN"
"10128110000610","1531526447068","598","30000001","SWIPED_IN"
"10128110000610","1531526447657","584","30000002","SWIPED_IN"
"10128110000610","1531526448225","577","30000003","SWIPED_IN"
"10128110000610","1531526448921","674","30000047","SWIPED_IN"
"10128110000610","1531526449565","601","30000048","SWIPED_IN"
"10128110000610","1531526450082","568","30000049","SWIPED_IN"
"10134015329369","1531533892790","5676","20000034","SWIPED_OUT"
"10134015329369","1531533899513","6675","20000026","SWIPED_IN"
"10134015329369","1531533904312","4874","30000051","SWIPED_IN"
"10134015329369","1531533906641","2308","30000056","SWIPED_IN"
"10134015329369","1531533907672","1076","30000055","SWIPED_IN"
"10134015329369","1531533908501","836","30000057","SWIPED_IN"
"10134015329369","1531533909363","859","30000054","SWIPED_IN"
"10134015329369","1531533910239","874","30000053","SWIPED_IN"
"10134015329369","1531539023840","90050","20000030","SWIPED_IN"
"10134015329369","1531539029470","5644","20000032","SWIPED_IN"
"10134015329369","1531539031352","1922","20000036","SWIPED_IN"
"10134015329369","1531539032613","1262","20000031","SWIPED_IN"
"10134015329369","1531539035170","2524","20000047","SWIPED_IN"
"10134015329369","1531539036343","1200","20000035","SWIPED_IN"
"10134015329369","1531539037471","1134","20000033","SWIPED_IN"
"10134015329369","1531539038358","887","20000029","SWIPED_IN"
"10128110000610","1531551962369","1700","40000016","SWIPED_IN"
"10128110000610","1531551965627","3267","40000016","SWIPED_IN"
"10128110000610","1531551968577","2962","40000016","SWIPED_OUT"
"10128110000610","1531551972928","4335","40000016","SWIPED_OUT"
"10128110000610","1531551982688","6980","40000010","SWIPED_IN"
"10128110000610","1531551986587","3880","40000011","SWIPED_IN"
"10128110000610","1531551988243","1707","40000012","SWIPED_IN"
"10128110000610","1531551989897","1653","40000013","SWIPED_IN"
"10128110000610","1531552006234","10890","20000026","SWIPED_IN"
"10128110000610","1531552026126","12622","20000030","SWIPED_IN"
"10128110000610","1531552033382","7263","20000032","SWIPED_IN"
"10128110000610","1531552039010","5488","20000034","SWIPED_IN"
"10128110000610","1531552044636","5743","20000036","SWIPED_IN"
"10128110000610","1531552048818","4151","20000031","SWIPED_IN"
"10128110000610","1531552053318","4537","20000035","SWIPED_IN"
"10128110000610","1531552057548","4241","20000033","SWIPED_IN"
"10128110000610","1531552059087","1466","20000027","SWIPED_IN"
"10128110000610","1531552059998","945","20000029","SWIPED_IN"
"10128110000610","1531552061129","1191","20000047","SWIPED_IN"
"10128110000610","1531552132077","8572","40000005","SWIPED_IN"
"10128110000610","1531552133242","1185","40000006","SWIPED_IN"
"10128110000610","1531552134466","1222","40000007","SWIPED_IN"
"10128110000610","1531552135896","1435","40000008","SWIPED_IN"
"10128110000610","1531552137007","1113","40000009","SWIPED_IN"
"10128110000610","1531559509550","5156","30000052","SWIPED_IN"
"10134015329369","1531589491331","4051","20000040","SWIPED_IN"
"10134015329369","1531589492653","1386","20000042","SWIPED_IN"
"10134015329369","1531589493401","748","20000043","SWIPED_IN"
"10134015329369","1531589494096","698","20000045","SWIPED_IN"
"10134015329369","1531589494807","696","20000039","SWIPED_IN"
"10134015329369","1531589495460","662","20000046","SWIPED_IN"
"10134015329369","1531589496743","1275","20000041","SWIPED_IN"
"10134015329369","1531589497310","572","40000007","SWIPED_IN"
"10134015329369","1531589497911","606","40000008","SWIPED_IN"
"10134015329369","1531589500275","2309","40000017","SWIPED_IN"
"10134015329369","1531769026790","9594","20000033","SWIPED_IN"
"10134015329369","1531769027816","2238","20000026","SWIPED_IN"
"10134015329369","1531769028905","1345","30000053","SWIPED_IN"
"10134015329369","1531769032610","3455","30000051","SWIPED_IN"
"10134015329369","1531769034783","2172","30000052","SWIPED_OUT"
"10134015329369","1531769036554","1985","21000033","SWIPED_OUT"
"10134015329369","1531769039869","3120","21000026","SWIPED_IN"
"10134015329369","1531769048763","8922","20000028","SWIPED_OUT"
"10134015329369","1531769052313","3485","30000002","SWIPED_OUT"
"10134015329369","1531769053356","1289","30000054","SWIPED_OUT"
"10134015329369","1531769054710","1374","30000053","SWIPED_OUT"
"10134015329369","1531769056426","1670","30000051","SWIPED_OUT"
"10134015329369","1531769058334","1965","30000052","SWIPED_OUT"
"10134015329369","1531769059490","1129","31000002","SWIPED_OUT"
"10134015329369","1531769060599","1103","21000028","SWIPED_OUT"
"10134023845956","1531827260774","7318","40000010","SWIPED_IN"
"10134023845956","1531827266753","6111","40000011","SWIPED_IN"
"10134023845956","1531827270104","3349","40000012","SWIPED_OUT"
"10134023845956","1531827272350","2254","40000013","SWIPED_OUT"
"10134023845956","1531827347252","21336","20000040","SWIPED_OUT"
"10134011546475","1531918206856","3893","40000010","SWIPED_OUT"
"10134011546475","1531918209538","3079","40000011","SWIPED_OUT"
"10134011546475","1531918214681","4970","40000012","SWIPED_OUT"
"10134011535754","1531923582712","17044","40000012","SWIPED_OUT"
"10134011535754","1531923595223","12546","40000013","SWIPED_OUT"
"10134011535754","1531923605310","10063","40000014","SWIPED_OUT"
"10134011535754","1531923620850","15564","40000015","SWIPED_OUT"
"10134011535754","1531923626447","5591","40000016","SWIPED_OUT"
"10134011535754","1531923632861","6431","40000018","SWIPED_OUT"
"10134011535754","1531923641014","8148","20000040","SWIPED_OUT"
"10134011535754","1531923656928","15888","20000037","SWIPED_OUT"
"10134011535754","1531923666368","9455","20000042","SWIPED_IN"
"10134011535754","1531923680780","14424","20000043","SWIPED_IN"
"10134011535754","1531923728068","47220","20000045","SWIPED_OUT"
"10134011535754","1531923744556","16547","20000039","SWIPED_OUT"
"10134011535754","1531923770390","25851","20000046","SWIPED_OUT"
"10134011535754","1531923774865","4462","20000041","SWIPED_IN"
"10134011535754","1531923778619","3568","20000044","SWIPED_IN"
"10160362424221","1531952453875","8504","40000013","SWIPED_IN"
"10160362424221","1531952455630","1860","40000014","SWIPED_IN"
"10160362424221","1531952457393","1757","40000015","SWIPED_IN"
"10160362424221","1531952458495","949","40000016","SWIPED_IN"
"10160362424221","1531952459132","788","40000018","SWIPED_IN"
"10160362424221","1531952460284","1163","20000040","SWIPED_OUT"
"10160362424221","1531952463322","2341","20000037","SWIPED_OUT"
"10160362424221","1531952465899","2075","20000042","SWIPED_OUT"
"10160362424221","1531952466521","717","20000043","SWIPED_OUT"
"10160362424221","1531952470048","886","20000045","SWIPED_OUT"
"10160362424221","1531952470156","754","20000039","SWIPED_OUT"
"10160362424221","1531952470261","657","20000046","SWIPED_OUT"
